fua_code,Year,Gini
ES527L1,2016,0.3251
ES527L1,2017,0.32268
ES527L1,2018,0.31408
ES527L1,2019,0.32547
ES527L1,2020,0.30865
ES528L1,2000,0.39626
ES528L1,2001,0.36242
ES528L1,2002,0.38158
ES528L1,2003,0.41058
ES528L1,2004,0.38577
ES528L1,2005,0.44414
ES528L1,2006,0.41876
ES528L1,2007,0.44709
ES528L1,2008,0.44719
ES528L1,2009,0.39979
ES528L1,2010,0.40172
ES528L1,2011,0.41265
ES528L1,2014,0.37675
ES528L1,2015,0.37879
ES528L1,2016,0.39039
ES528L1,2017,0.36825
ES528L1,2018,0.38366
ES528L1,2019,0.35545
ES528L1,2020,0.34149
ES529L1,2000,0.49596
ES529L1,2001,0.38747
ES529L1,2002,0.41136
ES529L1,2003,0.41911
ES529L1,2004,0.3453
ES529L1,2005,0.43919
ES529L1,2006,0.40573
ES529L1,2007,0.37627
ES529L1,2008,0.35283
ES529L1,2009,0.3897
ES529L1,2010,0.39216
ES529L1,2011,0.41275
ES529L1,2014,0.37361
ES529L1,2015,0.3684
ES529L1,2016,0.37744
ES529L1,2017,0.37544
ES529L1,2018,0.36249
ES529L1,2019,0.36529
ES529L1,2020,0.3778
ES532L1,2000,0.40794
ES532L1,2001,0.4061
ES532L1,2002,0.38713
ES532L1,2003,0.4653
ES532L1,2004,0.40676
ES532L1,2005,0.46096
ES532L1,2006,0.42086
ES532L1,2007,0.43111
ES532L1,2008,0.41834
ES532L1,2009,0.42403
ES532L1,2010,0.39905
ES532L1,2011,0.39433
ES532L1,2014,0.37062
ES532L1,2015,0.36641
ES532L1,2016,0.36775
ES532L1,2017,0.37037
ES532L1,2018,0.35844
ES532L1,2019,0.35914
ES532L1,2020,0.34857
ES533L1,2000,0.30676
ES533L1,2001,0.30248
ES533L1,2002,0.3103
ES533L1,2003,0.33477
ES533L1,2004,0.31908
ES533L1,2005,0.33461
ES533L1,2006,0.31995
ES533L1,2007,0.31533
ES533L1,2008,0.30539
ES533L1,2009,0.30872
ES533L1,2010,0.29076
ES533L1,2011,0.29149
ES533L1,2014,0.31464
ES533L1,2015,0.29952
ES533L1,2016,0.31589
ES533L1,2017,0.2992
ES533L1,2018,0.2954
ES533L1,2019,0.31298
ES533L1,2020,0.29669
ES537L1,2000,0.2831
ES537L1,2001,0.25396
ES537L1,2002,0.28328
ES537L1,2003,0.29076
ES537L1,2004,0.31222
ES537L1,2005,0.32322
ES537L1,2006,0.31108
ES537L1,2007,0.30904
ES537L1,2008,0.28207
ES537L1,2009,0.27422
ES537L1,2010,0.27728
ES537L1,2011,0.28302
ES537L1,2014,0.24762
ES537L1,2015,0.24226
ES537L1,2016,0.24245
ES537L1,2017,0.24213
ES537L1,2018,0.25404
ES537L1,2019,0.25216
ES537L1,2020,0.25038
ES538L1,2000,0.40347
ES538L1,2001,0.41133
ES538L1,2002,0.38949
ES538L1,2003,0.42685
ES538L1,2004,0.41669
ES538L1,2005,0.46091
ES538L1,2006,0.42984
ES538L1,2007,0.41561
ES538L1,2008,0.4416
ES538L1,2009,0.44475
ES538L1,2010,0.4374
ES538L1,2011,0.40863
ES538L1,2014,0.33741
ES538L1,2015,0.3318
ES538L1,2016,0.31469
ES538L1,2017,0.31474
ES538L1,2018,0.2909
ES538L1,2019,0.35551
ES538L1,2020,0.3252
ES542L1,2000,0.41025
ES542L1,2001,0.41543
ES542L1,2002,0.40095
ES542L1,2003,0.44659
ES542L1,2004,0.45313
ES542L1,2005,0.49094
ES542L1,2006,0.45285
ES542L1,2007,0.39984
ES542L1,2008,0.43741
ES542L1,2009,0.34574
ES542L1,2010,0.33082
ES542L1,2011,0.36164
ES542L1,2014,0.28158
ES542L1,2015,0.27706
ES542L1,2016,0.27752
ES542L1,2017,0.2637
ES542L1,2018,0.25978
ES542L1,2019,0.26025
ES542L1,2020,0.24916
ES543L1,2000,0.49769
ES543L1,2001,0.44514
ES543L1,2002,0.34004
ES543L1,2003,0.50776
ES543L1,2004,0.43981
ES543L1,2005,0.42531
ES543L1,2006,0.49353
ES543L1,2007,0.4205
ES543L1,2008,0.45475
ES543L1,2009,0.38084
ES543L1,2010,0.40505
ES543L1,2011,0.38683
ES543L1,2014,0.37664
ES543L1,2015,0.3526
ES543L1,2016,0.3793
ES543L1,2017,0.35532
ES543L1,2018,0.36598
ES543L1,2019,0.35849
ES543L1,2020,0.37507
ES544L1,2000,0.3113
ES544L1,2001,0.31489
ES544L1,2002,0.28531
ES544L1,2003,0.40284
ES544L1,2004,0.33396
ES544L1,2005,0.36911
ES544L1,2006,0.36817
ES544L1,2007,0.34174
ES544L1,2008,0.34519
ES544L1,2009,0.31926
ES544L1,2010,0.3074
ES544L1,2011,0.2979
ES544L1,2014,0.29697
ES544L1,2015,0.29119
ES544L1,2016,0.2937
ES544L1,2017,0.29816
ES544L1,2018,0.28148
ES544L1,2019,0.28885
ES544L1,2020,0.27897
ES545L1,2000,0.46123
ES545L1,2001,0.40687
ES545L1,2002,0.33283
ES545L1,2003,0.45767
ES545L1,2004,0.3148
ES545L1,2005,0.39667
ES545L1,2006,0.36786
ES545L1,2007,0.28661
ES545L1,2008,0.29567
ES545L1,2009,0.25777
ES545L1,2010,0.25745
ES545L1,2011,0.25082
ES545L1,2014,0.38907
ES545L1,2015,0.32193
ES545L1,2016,0.38652
ES545L1,2017,0.27994
ES545L1,2018,0.31735
ES545L1,2019,0.28346
ES545L1,2020,0.25986
ES546L1,2000,0.52178
ES546L1,2001,0.44056
ES546L1,2002,0.37509
ES546L1,2003,0.64984
ES546L1,2004,0.38438
ES546L1,2005,0.53028
ES546L1,2006,0.42666
ES546L1,2007,0.47529
ES546L1,2008,0.48292
ES546L1,2009,0.46314
ES546L1,2010,0.34547
ES546L1,2011,0.3451
ES546L1,2014,0.3141
ES546L1,2015,0.30524
ES546L1,2016,0.28299
ES546L1,2017,0.31175
ES546L1,2018,0.28537
ES546L1,2019,0.28765
ES546L1,2020,0.27536
ES547L1,2000,0.35571
ES547L1,2001,0.33041
ES547L1,2002,0.30682
ES547L1,2003,0.37159
ES547L1,2004,0.33042
ES547L1,2005,0.37016
ES547L1,2006,0.35655
ES547L1,2007,0.3722
ES547L1,2008,0.37844
ES547L1,2009,0.3504
ES547L1,2010,0.36351
ES547L1,2011,0.3854
ES547L1,2014,0.42103
ES547L1,2015,0.36942
ES547L1,2016,0.39706
ES547L1,2017,0.37766
ES547L1,2018,0.41616
ES547L1,2019,0.36446
ES547L1,2020,0.35303
ES550L1,2000,
ES550L1,2001,
ES550L1,2002,
ES550L1,2003,
ES550L1,2004,
ES550L1,2005,
ES550L1,2006,0.13556
ES550L1,2007,0.14616
ES550L1,2008,
ES550L1,2009,
ES550L1,2010,0.27187
ES550L1,2011,0.17965
ES550L1,2014,0.1459
ES550L1,2015,0.14125
ES550L1,2016,0.13224
ES550L1,2017,0.14203
ES550L1,2018,0.14023
ES550L1,2019,0.14337
ES550L1,2020,0.15968
ES552L1,2000,0.47659
ES552L1,2001,0.45219
ES552L1,2002,0.44736
ES552L1,2003,0.47259
ES552L1,2004,0.44726
ES552L1,2005,0.53962
ES552L1,2006,0.43495
ES552L1,2007,0.44872
ES552L1,2008,0.49092
ES552L1,2009,0.48278
ES552L1,2010,0.41941
ES552L1,2011,0.43502
ES552L1,2014,0.38853
ES552L1,2015,0.39456
ES552L1,2016,0.38353
ES552L1,2017,0.37029
ES552L1,2018,0.36125
ES552L1,2019,0.37614
ES552L1,2020,0.36932
FI001L3,2000,0.18687
FI001L3,2001,0.18664
FI001L3,2002,0.18562
FI001L3,2003,0.18478
FI001L3,2004,0.31394
FI001L3,2005,0.20079
FI001L3,2006,0.23324
FI001L3,2007,0.23019
FI001L3,2008,0.23693
FI001L3,2009,0.20222
FI001L3,2010,0.22106
FI001L3,2011,0.21374
FI001L3,2014,0.23442
FI001L3,2015,0.20358
FI001L3,2016,0.21527
FI001L3,2017,0.26121
FI001L3,2018,0.21061
FI001L3,2019,0.21345
FI001L3,2020,0.20985
FI002L3,2000,0.2133
FI002L3,2001,0.18886
FI002L3,2002,0.1891
FI002L3,2003,0.15921
FI002L3,2004,0.24702
FI002L3,2005,0.21485
FI002L3,2006,0.19788
FI002L3,2007,0.20067
FI002L3,2008,0.23914
FI002L3,2009,0.16627
FI002L3,2010,0.16674
FI002L3,2011,0.22842
FI002L3,2014,0.19041
FI002L3,2015,0.17542
FI002L3,2016,0.1854
FI002L3,2017,0.21308
FI002L3,2018,0.18617
FI002L3,2019,0.19899
FI002L3,2020,0.19107
FI003L4,2000,0.19251
FI003L4,2001,0.15818
FI003L4,2002,0.3001
FI003L4,2003,0.14991
FI003L4,2004,0.16718
FI003L4,2005,0.16891
FI003L4,2006,0.17218
FI003L4,2007,0.15807
FI003L4,2008,0.1868
FI003L4,2009,0.15591
FI003L4,2010,0.14889
FI003L4,2011,0.17199
FI003L4,2014,0.19817
FI003L4,2015,0.16436
FI003L4,2016,0.20119
FI003L4,2017,0.20018
FI003L4,2018,0.18176
FI003L4,2019,0.17746
FI003L4,2020,0.16428
FI004L4,2000,
FI004L4,2001,0.14006
FI004L4,2002,0.31988
FI004L4,2003,
FI004L4,2004,0.18694
FI004L4,2005,0.17766
FI004L4,2006,0.18825
FI004L4,2007,0.15202
FI004L4,2008,
FI004L4,2009,0.1444
FI004L4,2010,0.15055
FI004L4,2011,0.15207
FI004L4,2014,0.15734
FI004L4,2015,0.1517
FI004L4,2016,0.15086
FI004L4,2017,0.1697
FI004L4,2018,0.15515
FI004L4,2019,0.16638
FI004L4,2020,0.16693
FI007L2,2000,0.13004
FI007L2,2001,0.13818
FI007L2,2002,0.14825
FI007L2,2003,0.13758
FI007L2,2004,0.17045
FI007L2,2005,0.15066
FI007L2,2006,0.16566
FI007L2,2007,0.17366
FI007L2,2008,0.19372
FI007L2,2009,0.15202
FI007L2,2010,0.16683
FI007L2,2011,0.16637
FI007L2,2014,0.17949
FI007L2,2015,0.13987
FI007L2,2016,0.16309
FI007L2,2017,0.18204
FI007L2,2018,0.15702
FI007L2,2019,0.16079
FI007L2,2020,0.16323
FI008L2,2000,
FI008L2,2001,0.13887
FI008L2,2002,0.16499
FI008L2,2003,0.14996
FI008L2,2004,0.19586
FI008L2,2005,0.16966
FI008L2,2006,0.19808
FI008L2,2007,0.1651
FI008L2,2008,0.21326
FI008L2,2009,0.18892
FI008L2,2010,0.20919
FI008L2,2011,0.20431
FI008L2,2014,0.1877
FI008L2,2015,0.14882
FI008L2,2016,0.19863
FI008L2,2017,0.19215
FI008L2,2018,0.18224
FI008L2,2019,0.21062
FI008L2,2020,0.19541
FI009L2,2000,
FI009L2,2001,0.13361
FI009L2,2002,0.14297
FI009L2,2003,0.13555
FI009L2,2004,0.23282
FI009L2,2005,0.15925
FI009L2,2006,0.16198
FI009L2,2007,0.14271
FI009L2,2008,0.16916
FI009L2,2009,0.1559
FI009L2,2010,0.14679
FI009L2,2011,0.18529
FI009L2,2014,0.16265
FI009L2,2015,0.14021
FI009L2,2016,0.15136
FI009L2,2017,0.19486
FI009L2,2018,0.16008
FI009L2,2019,0.18761
FI009L2,2020,0.17045
FR001L1,2000,0.36863
FR001L1,2001,0.38867
FR001L1,2002,0.43746
FR001L1,2003,0.43302
FR001L1,2004,0.36337
FR001L1,2005,0.37443
FR001L1,2006,0.37647
FR001L1,2007,0.39332
FR001L1,2008,0.4153
FR001L1,2009,0.46487
FR001L1,2010,0.40288
FR001L1,2011,0.43078
FR001L1,2014,0.35653
FR001L1,2015,0.32694
FR001L1,2016,0.3323
FR001L1,2017,0.31763
FR001L1,2018,0.3579
FR001L1,2019,0.35036
FR001L1,2020,0.35211
FR003L2,2000,0.31563
FR003L2,2001,0.3121
FR003L2,2002,0.33794
FR003L2,2003,0.33484
FR003L2,2004,0.33234
FR003L2,2005,0.32759
FR003L2,2006,0.32302
FR003L2,2007,0.32372
FR003L2,2008,0.28948
FR003L2,2009,0.30455
FR003L2,2010,0.31542
FR003L2,2011,0.3297
FR003L2,2014,0.28815
FR003L2,2015,0.27586
FR003L2,2016,0.27633
FR003L2,2017,0.29476
FR003L2,2018,0.28553
FR003L2,2019,0.29935
FR003L2,2020,0.28556
FR004L2,2000,0.39234
FR004L2,2001,0.35987
FR004L2,2002,0.47921
FR004L2,2003,0.51698
FR004L2,2004,0.3787
FR004L2,2005,0.38111
FR004L2,2006,0.3862
FR004L2,2007,0.37381
FR004L2,2008,0.35367
FR004L2,2009,0.38199
FR004L2,2010,0.38221
FR004L2,2011,0.36672
FR004L2,2014,0.29393
FR004L2,2015,0.29484
FR004L2,2016,0.30634
FR004L2,2017,0.30458
FR004L2,2018,0.29336
FR004L2,2019,0.29204
FR004L2,2020,0.28591
FR006L2,2000,0.30383
FR006L2,2001,0.34381
FR006L2,2002,0.35376
FR006L2,2003,0.3543
FR006L2,2004,0.3542
FR006L2,2005,0.32951
FR006L2,2006,0.31395
FR006L2,2007,0.30437
FR006L2,2008,0.31208
FR006L2,2009,0.33839
FR006L2,2010,0.30567
FR006L2,2011,0.34478
FR006L2,2014,0.29634
FR006L2,2015,0.32211
FR006L2,2016,0.28081
FR006L2,2017,0.30391
FR006L2,2018,0.28883
FR006L2,2019,0.3082
FR006L2,2020,0.29158
FR007L2,2000,0.47914
FR007L2,2001,0.46159
FR007L2,2002,0.47356
FR007L2,2003,0.4984
FR007L2,2004,0.4931
FR007L2,2005,0.50785
FR007L2,2006,0.4847
FR007L2,2007,0.47002
FR007L2,2008,0.45752
FR007L2,2009,0.474
FR007L2,2010,0.55756
FR007L2,2011,0.49757
FR007L2,2014,0.39548
FR007L2,2015,0.44007
FR007L2,2016,0.4077
FR007L2,2017,0.42991
FR007L2,2018,0.41589
FR007L2,2019,0.42656
FR007L2,2020,0.4046
FR008L2,2000,0.42939
FR008L2,2001,0.37973
FR008L2,2002,0.38496
FR008L2,2003,0.39733
FR008L2,2004,0.41858
FR008L2,2005,0.45185
FR008L2,2006,0.42225
FR008L2,2007,0.39321
FR008L2,2008,0.41108
FR008L2,2009,0.39679
FR008L2,2010,0.4023
FR008L2,2011,0.43332
FR008L2,2014,0.34762
FR008L2,2015,0.34591
FR008L2,2016,0.33466
FR008L2,2017,0.32846
FR008L2,2018,0.33833
FR008L2,2019,0.33221
FR008L2,2020,0.33042
FR009L2,2000,0.29326
FR009L2,2001,0.30726
FR009L2,2002,0.34469
FR009L2,2003,0.3272
FR009L2,2004,0.28208
FR009L2,2005,0.28062
FR009L2,2006,0.29962
FR009L2,2007,0.29333
FR009L2,2008,0.31357
FR009L2,2009,0.35212
FR009L2,2010,0.33114
FR009L2,2011,0.31253
FR009L2,2014,0.24717
FR009L2,2015,0.23312
FR009L2,2016,0.23446
FR009L2,2017,0.23881
FR009L2,2018,0.26805
FR009L2,2019,0.26906
FR009L2,2020,0.25919
FR010L2,2000,0.35961
FR010L2,2001,0.34639
FR010L2,2002,0.39586
FR010L2,2003,0.33349
FR010L2,2004,0.34252
FR010L2,2005,0.36191
FR010L2,2006,0.36425
FR010L2,2007,0.36694
FR010L2,2008,0.36012
FR010L2,2009,0.35558
FR010L2,2010,0.38181
FR010L2,2011,0.36848
FR010L2,2014,0.32614
FR010L2,2015,0.31039
FR010L2,2016,0.31211
FR010L2,2017,0.31562
FR010L2,2018,0.30486
FR010L2,2019,0.31277
FR010L2,2020,0.30326
FR011L2,2000,0.30022
FR011L2,2001,0.27108
FR011L2,2002,0.28641
FR011L2,2003,0.25337
FR011L2,2004,0.27031
FR011L2,2005,0.27065
FR011L2,2006,0.25269
FR011L2,2007,0.29666
FR011L2,2008,0.23573
FR011L2,2009,0.23849
FR011L2,2010,0.26687
FR011L2,2011,0.25956
FR011L2,2014,0.22306
FR011L2,2015,0.21552
FR011L2,2016,0.21487
FR011L2,2017,0.22689
FR011L2,2018,0.21314
FR011L2,2019,0.23232
FR011L2,2020,0.22095
FR012L2,2000,0.5372
FR012L2,2001,0.55912
FR012L2,2002,0.55816
FR012L2,2003,0.55451
FR012L2,2004,0.58537
FR012L2,2005,0.51889
FR012L2,2006,0.57495
FR012L2,2007,0.58424
FR012L2,2008,0.56782
FR012L2,2009,0.57754
FR012L2,2010,0.58765
FR012L2,2011,0.58607
FR012L2,2014,0.49361
FR012L2,2015,0.49744
FR012L2,2016,0.49872
FR012L2,2017,0.49396
FR012L2,2018,0.48797
FR012L2,2019,0.50007
FR012L2,2020,0.47351
FR013L2,2000,0.42441
FR013L2,2001,0.42405
FR013L2,2002,0.38079
FR013L2,2003,0.42062
FR013L2,2004,0.40672
FR013L2,2005,0.42246
FR013L2,2006,0.42066
FR013L2,2007,0.38567
FR013L2,2008,0.36396
FR013L2,2009,0.38911
FR013L2,2010,0.37926
FR013L2,2011,0.42388
FR013L2,2014,0.29166
FR013L2,2015,0.30325
FR013L2,2016,0.29855
FR013L2,2017,0.29731
FR013L2,2018,0.30482
FR013L2,2019,0.29715
FR013L2,2020,0.28005
FR014L2,2000,0.36206
FR014L2,2001,0.36073
FR014L2,2002,0.40404
FR014L2,2003,0.46306
FR014L2,2004,0.38072
FR014L2,2005,0.36642
FR014L2,2006,0.40481
FR014L2,2007,0.3256
FR014L2,2008,0.35476
FR014L2,2009,0.48993
FR014L2,2010,0.40774
FR014L2,2011,0.40504
FR014L2,2014,0.31438
FR014L2,2015,0.31219
FR014L2,2016,0.30791
FR014L2,2017,0.30876
FR014L2,2018,0.31946
FR014L2,2019,0.35136
FR014L2,2020,0.32251
FR016L2,2000,0.43963
FR016L2,2001,0.6103
FR016L2,2002,0.47199
FR016L2,2003,0.57297
FR016L2,2004,0.5061
FR016L2,2005,0.46121
FR016L2,2006,0.51488
FR016L2,2007,0.46455
FR016L2,2008,0.44379
FR016L2,2009,0.44638
FR016L2,2010,0.49138
FR016L2,2011,0.47982
FR016L2,2014,0.3947
FR016L2,2015,0.41707
FR016L2,2016,0.36322
FR016L2,2017,0.39698
FR016L2,2018,0.38558
FR016L2,2019,0.39946
FR016L2,2020,0.40054
FR017L2,2000,0.36477
FR017L2,2001,0.60353
FR017L2,2002,0.54949
FR017L2,2003,0.54857
FR017L2,2004,0.43802
FR017L2,2005,0.43843
FR017L2,2006,0.47594
FR017L2,2007,0.43031
FR017L2,2008,0.40783
FR017L2,2009,0.43127
FR017L2,2010,0.44704
FR017L2,2011,0.44321
FR017L2,2014,0.37836
FR017L2,2015,0.40653
FR017L2,2016,0.37662
FR017L2,2017,0.38457
FR017L2,2018,0.37899
FR017L2,2019,0.40084
FR017L2,2020,0.38476
FR018L2,2000,0.42101
FR018L2,2001,0.55117
FR018L2,2002,0.62632
FR018L2,2003,0.46685
FR018L2,2004,0.66792
FR018L2,2005,0.51437
FR018L2,2006,0.5695
FR018L2,2007,0.4972
FR018L2,2008,0.44931
FR018L2,2009,0.52276
FR018L2,2010,0.50021
FR018L2,2011,0.54222
FR018L2,2014,0.40222
FR018L2,2015,0.49705
FR018L2,2016,0.42509
FR018L2,2017,0.47077
FR018L2,2018,0.41596
FR018L2,2019,0.40317
FR018L2,2020,0.42386
FR019L2,2000,0.44217
FR019L2,2001,0.34093
FR019L2,2002,0.26329
FR019L2,2003,0.52512
FR019L2,2004,0.36971
FR019L2,2005,0.37245
FR019L2,2006,0.48581
FR019L2,2007,0.37068
FR019L2,2008,0.39321
FR019L2,2009,0.553
FR019L2,2010,0.44412
FR019L2,2011,0.47143
FR019L2,2014,0.31507
FR019L2,2015,0.31615
FR019L2,2016,0.28007
FR019L2,2017,0.27706
FR019L2,2018,0.36907
FR019L2,2019,0.3422
FR019L2,2020,0.3229
FR020L2,2000,0.55361
FR020L2,2001,0.58692
FR020L2,2002,0.55009
FR020L2,2003,0.70228
FR020L2,2004,0.56598
FR020L2,2005,0.57401
FR020L2,2006,0.51373
FR020L2,2007,0.58041
FR020L2,2008,0.49654
FR020L2,2009,0.49722
FR020L2,2010,0.55845
FR020L2,2011,0.54081
FR020L2,2014,0.43352
FR020L2,2015,0.45035
FR020L2,2016,0.38549
FR020L2,2017,0.45532
FR020L2,2018,0.49871
FR020L2,2019,0.48257
FR020L2,2020,0.46008
FR021L2,2000,0.40217
FR021L2,2001,0.29757
FR021L2,2002,0.32153
FR021L2,2003,0.48522
FR021L2,2004,0.32726
FR021L2,2005,0.36297
FR021L2,2006,0.33094
FR021L2,2007,0.32175
FR021L2,2008,0.30778
FR021L2,2009,0.37123
FR021L2,2010,0.39574
FR021L2,2011,0.35649
FR021L2,2014,0.253
FR021L2,2015,0.23393
FR021L2,2016,0.27513
FR021L2,2017,0.29999
FR021L2,2018,0.26324
FR021L2,2019,0.26021
FR021L2,2020,0.253
FR022L2,2000,0.51246
FR022L2,2001,0.64543
FR022L2,2002,0.62121
FR022L2,2003,0.62673
FR022L2,2004,0.5253
FR022L2,2005,0.59344
FR022L2,2006,0.53205
FR022L2,2007,0.57042
FR022L2,2008,0.47491
FR022L2,2009,0.51823
FR022L2,2010,0.6108
FR022L2,2011,0.54568
FR022L2,2014,0.45867
FR022L2,2015,0.49714
FR022L2,2016,0.46651
FR022L2,2017,0.45378
FR022L2,2018,0.49778
FR022L2,2019,0.54322
FR022L2,2020,0.47567
FR023L2,2000,0.49496
FR023L2,2001,0.47003
FR023L2,2002,0.43368
FR023L2,2003,0.46242
FR023L2,2004,0.54156
FR023L2,2005,0.45663
FR023L2,2006,0.44625
FR023L2,2007,0.41616
FR023L2,2008,0.4274
FR023L2,2009,0.51414
FR023L2,2010,0.51757
FR023L2,2011,0.54154
FR023L2,2014,0.29873
FR023L2,2015,0.35005
FR023L2,2016,0.32103
FR023L2,2017,0.34976
FR023L2,2018,0.33976
FR023L2,2019,0.34688
FR023L2,2020,0.34549
FR024L2,2000,0.56071
FR024L2,2001,0.54415
FR024L2,2002,0.66758
FR024L2,2003,0.54837
FR024L2,2004,0.50523
FR024L2,2005,0.51061
FR024L2,2006,0.56171
FR024L2,2007,0.52582
FR024L2,2008,0.47028
FR024L2,2009,0.52866
FR024L2,2010,0.54476
FR024L2,2011,0.61121
FR024L2,2014,0.41095
FR024L2,2015,0.43276
FR024L2,2016,0.43142
FR024L2,2017,0.44086
FR024L2,2018,0.46626
FR024L2,2019,0.44388
FR024L2,2020,0.42191
FR025L2,2000,0.45353
FR025L2,2001,0.46384
FR025L2,2002,0.42043
FR025L2,2003,0.47839
FR025L2,2004,0.4503
FR025L2,2005,0.44462
FR025L2,2006,0.43654
FR025L2,2007,0.39876
FR025L2,2008,0.39144
FR025L2,2009,0.42343
FR025L2,2010,0.42632
FR025L2,2011,0.41971
FR025L2,2014,0.35749
FR025L2,2015,0.36375
FR025L2,2016,0.31046
FR025L2,2017,0.3446
FR025L2,2018,0.37756
FR025L2,2019,0.35947
FR025L2,2020,0.35465
FR026L2,2000,0.29823
FR026L2,2001,0.31567
FR026L2,2002,0.31626
FR026L2,2003,0.30373
FR026L2,2004,0.3043
FR026L2,2005,0.34821
FR026L2,2006,0.30025
FR026L2,2007,0.32385
FR026L2,2008,0.27505
FR026L2,2009,0.26866
FR026L2,2010,0.31731
FR026L2,2011,0.32542
FR026L2,2014,0.26229
FR026L2,2015,0.25015
FR026L2,2016,0.23905
FR026L2,2017,0.23587
FR026L2,2018,0.24076
FR026L2,2019,0.25324
FR026L2,2020,0.25033
FR027L2,2000,0.37688
FR027L2,2001,0.34476
FR027L2,2002,0.33142
FR027L2,2003,0.41696
FR027L2,2004,0.33587
FR027L2,2005,0.33113
FR027L2,2006,0.36384
FR027L2,2007,0.39656
FR027L2,2008,0.3587
FR027L2,2009,0.35101
FR027L2,2010,0.34489
FR027L2,2011,0.32867
FR027L2,2014,0.33716
FR027L2,2015,0.34462
FR027L2,2016,0.33728
FR027L2,2017,0.36619
FR027L2,2018,0.3313
FR027L2,2019,0.35064
FR027L2,2020,0.32023
FR032L2,2000,0.25233
FR032L2,2001,0.24796
FR032L2,2002,0.26855
FR032L2,2003,0.24298
FR032L2,2004,0.26069
FR032L2,2005,0.25981
FR032L2,2006,0.25478
FR032L2,2007,0.25359
FR032L2,2008,0.24471
FR032L2,2009,0.24956
FR032L2,2010,0.25678
FR032L2,2011,0.2498
FR032L2,2014,0.23344
FR032L2,2015,0.23561
FR032L2,2016,0.2357
FR032L2,2017,0.23774
FR032L2,2018,0.23034
FR032L2,2019,0.24358
FR032L2,2020,0.22894
FR034L2,2000,0.20793
FR034L2,2001,0.24827
FR034L2,2002,0.313
FR034L2,2003,0.24329
FR034L2,2004,0.24679
FR034L2,2005,0.20563
FR034L2,2006,0.21827
FR034L2,2007,0.22554
FR034L2,2008,0.20825
FR034L2,2009,0.25348
FR034L2,2010,0.24031
FR034L2,2011,0.25097
FR034L2,2014,0.19814
FR034L2,2015,0.19464
FR034L2,2016,0.19086
FR034L2,2017,0.20677
FR034L2,2018,0.20985
FR034L2,2019,0.20278
FR034L2,2020,0.22098
FR035L2,2000,0.42056
FR035L2,2001,0.42059
FR035L2,2002,0.38469
FR035L2,2003,0.49112
FR035L2,2004,0.43222
FR035L2,2005,0.44371
FR035L2,2006,0.44564
FR035L2,2007,0.38765
FR035L2,2008,0.38857
FR035L2,2009,0.44751
FR035L2,2010,0.43811
FR035L2,2011,0.42813
FR035L2,2014,0.33584
FR035L2,2015,0.30824
FR035L2,2016,0.33214
FR035L2,2017,0.31436
FR035L2,2018,0.32291
FR035L2,2019,0.34716
FR035L2,2020,0.32168
FR036L2,2000,0.40449
FR036L2,2001,0.37239
FR036L2,2002,0.37944
FR036L2,2003,0.3557
FR036L2,2004,0.42405
FR036L2,2005,0.39203
FR036L2,2006,0.35638
FR036L2,2007,0.37098
FR036L2,2008,0.34855
FR036L2,2009,0.39936
FR036L2,2010,0.42681
FR036L2,2011,0.44878
FR036L2,2014,0.3184
FR036L2,2015,0.31282
FR036L2,2016,0.32119
FR036L2,2017,0.32171
FR036L2,2018,0.30342
FR036L2,2019,0.29605
FR036L2,2020,0.29666
FR037L2,2000,0.38404
FR037L2,2001,0.43515
FR037L2,2002,0.56828
FR037L2,2003,0.42258
FR037L2,2004,0.41209
FR037L2,2005,0.39709
FR037L2,2006,0.40172
FR037L2,2007,0.36652
FR037L2,2008,0.44703
FR037L2,2009,0.42237
FR037L2,2010,0.42651
FR037L2,2011,0.44267
FR037L2,2014,0.32188
FR037L2,2015,0.32479
FR037L2,2016,0.3314
FR037L2,2017,0.3142
FR037L2,2018,0.32812
FR037L2,2019,0.32526
FR037L2,2020,0.32195
FR038L2,2000,0.41516
FR038L2,2001,0.39713
FR038L2,2002,0.38046
FR038L2,2003,0.44563
FR038L2,2004,0.43062
FR038L2,2005,0.41103
FR038L2,2006,0.43099
FR038L2,2007,0.41069
FR038L2,2008,0.37443
FR038L2,2009,0.43111
FR038L2,2010,0.45873
FR038L2,2011,0.447
FR038L2,2014,0.31942
FR038L2,2015,0.31961
FR038L2,2016,0.32494
FR038L2,2017,0.31363
FR038L2,2018,0.31576
FR038L2,2019,0.32261
FR038L2,2020,0.33335
FR039L1,2000,0.21428
FR039L1,2001,0.2104
FR039L1,2002,0.23342
FR039L1,2003,0.21319
FR039L1,2004,0.2176
FR039L1,2005,0.23103
FR039L1,2006,0.23151
FR039L1,2007,0.21814
FR039L1,2008,0.20739
FR039L1,2009,0.21141
FR039L1,2010,0.23315
FR039L1,2011,0.21507
FR039L1,2014,0.19145
FR039L1,2015,0.19064
FR039L1,2016,0.18458
FR039L1,2017,0.1921
FR039L1,2018,0.18061
FR039L1,2019,0.19173
FR039L1,2020,0.18172
FR040L2,2000,0.32356
FR040L2,2001,0.38507
FR040L2,2002,0.36258
FR040L2,2003,0.40777
FR040L2,2004,0.36924
FR040L2,2005,0.37752
FR040L2,2006,0.33329
FR040L2,2007,0.33803
FR040L2,2008,0.32585
FR040L2,2009,0.36496
